2015-11-27,118.290001
2015-11-25,119.209999
2015-11-24,117.330002
2015-11-23,119.269997
2015-11-20,119.199997
2015-11-19,117.639999
2015-11-18,115.760002
2015-11-17,114.919998
2015-11-16,111.379997
2015-11-13,115.199997
2015-11-12,116.260002
2015-11-11,116.370003
2015-11-10,116.900002
2015-11-09,120.959999
2015-11-06,121.110001
2015-11-05,121.849998
2015-11-04,123.129997
2015-11-03,120.790001
2015-11-02,120.800003
2015-10-30,120.989998
2015-10-29,118.699997
2015-10-28,116.93
2015-10-27,115.400002
2015-10-26,118.080002
2015-10-23,116.699997
2015-10-22,114.330002
2015-10-21,114.00
2015-10-20,111.339996
2015-10-19,110.800003
2015-10-16,111.779999
2015-10-15,110.93
2015-10-14,111.290001
2015-10-13,110.82
2015-10-12,112.730003
2015-10-09,110.00
2015-10-08,110.190002
2015-10-07,111.739998
2015-10-06,110.629997
2015-10-05,109.879997
2015-10-02,108.010002
2015-10-01,109.07
2015-09-30,110.169998
2015-09-29,112.830002
2015-09-28,113.849998
2015-09-25,116.440002
2015-09-24,113.25
2015-09-23,113.629997
2015-09-22,113.379997
2015-09-21,113.669998
2015-09-18,112.209999
2015-09-17,115.660004
2015-09-16,116.25
2015-09-15,115.93
2015-09-14,116.580002
2015-09-11,111.790001
2015-09-10,110.269997
2015-09-09,113.760002
2015-09-08,111.75
2015-09-04,108.970001
2015-09-03,112.489998
2015-09-02,110.230003
2015-09-01,110.150002
2015-08-31,112.029999
2015-08-28,112.169998
2015-08-27,112.230003
2015-08-26,107.089996
2015-08-25,111.110001
2015-08-24,94.870003
2015-08-21,110.43
2015-08-20,114.080002
2015-08-19,116.099998
2015-08-18,116.43
2015-08-17,116.040001
2015-08-14,114.32
2015-08-13,116.040001
2015-08-12,112.529999
2015-08-11,117.809998
2015-08-10,116.529999
2015-08-07,114.580002
2015-08-06,115.970001
2015-08-05,112.949997
2015-08-04,117.419998
2015-08-03,121.50
2015-07-31,122.599998
2015-07-30,122.32
2015-07-29,123.150002
2015-07-28,123.379997
2015-07-27,123.089996
2015-07-24,125.32
2015-07-23,126.199997
2015-07-22,121.989998
2015-07-21,132.850006
2015-07-20,130.970001
2015-07-17,129.080002
2015-07-16,127.739998
2015-07-15,125.720001
2015-07-14,126.040001
2015-07-13,125.029999
2015-07-10,121.940002
2015-07-09,123.849998
2015-07-08,124.480003
2015-07-07,125.889999
2015-07-06,124.940002
2015-07-02,126.43
2015-07-01,126.900002
2015-06-30,125.57
2015-06-29,125.459999
2015-06-26,127.669998
2015-06-25,128.860001
2015-06-24,127.209999
2015-06-23,127.480003
2015-06-22,127.489998
2015-06-19,127.709999
2015-06-18,127.230003
2015-06-17,127.720001
2015-06-16,127.029999
2015-06-15,126.099998
2015-06-12,128.190002
2015-06-11,129.179993
2015-06-10,127.919998
2015-06-09,126.699997
2015-06-08,128.899994
2015-06-05,129.50
2015-06-04,129.580002
2015-06-03,130.660004
2015-06-02,129.860001
2015-06-01,130.279999
2015-05-29,131.229996
2015-05-28,131.860001
2015-05-27,130.339996
2015-05-26,132.600006
2015-05-22,131.600006
2015-05-21,130.070007
2015-05-20,130.00
2015-05-19,130.690002
